id,order_id,order_date,customer_id,product_name,category_name,quantity,unit_price,line_total
17916,5069,2023-01-17T03:35:31,64,Habla Pro,Tablets,3,248.56,745.6800000000001
17917,5069,2023-01-17T03:35:31,64,Tampoco X,Portátiles,3,327.71,983.1299999999999
17918,5069,2023-01-17T03:35:31,64,Medidas Air,Almacenamiento,1,1413.76,1413.76
13531,3832,2023-01-17T04:02:43,38,Jamás Lite,Componentes,3,467.93,1403.79
13532,3832,2023-01-17T04:02:43,38,Dónde Plus,Componentes,1,288.15,288.15
13533,3832,2023-01-17T04:02:43,38,Partir Air,Portátiles,3,875.17,2625.5099999999998
13534,3832,2023-01-17T04:02:43,38,Va Pro,Cámaras,2,109.02,218.04
13535,3832,2023-01-17T04:02:43,38,Ante Elite,Ratones,2,314.07,628.14
13536,3832,2023-01-17T04:02:43,38,Pensar X,Ratones,2,1810.62,3621.24
5555,1577,2023-01-17T11:26:26,84,Razones Plus,Auriculares,1,1113.65,1113.65
5556,1577,2023-01-17T11:26:26,84,Pasó Essential,Teclados,1,10.8,10.8
5557,1577,2023-01-17T11:26:26,84,Encuentro Air,Monitores,2,493.26,986.52
5558,1577,2023-01-17T11:26:26,84,Base Air,Auriculares,1,1109.51,1109.51
5559,1577,2023-01-17T11:26:26,84,Último Ultra,Redes,2,1093.48,2186.96
5560,1577,2023-01-17T11:26:26,84,Futuro Max,Portátiles,1,1946.49,1946.49
11897,3373,2023-01-17T14:43:35,62,Local X,Ratones,3,1072.9,3218.7000000000003
11898,3373,2023-01-17T14:43:35,62,Mi Air,Teclados,1,1194.94,1194.94
11899,3373,2023-01-17T14:43:35,62,Movimiento Essential,Accesorios,1,605.31,605.31
11900,3373,2023-01-17T14:43:35,62,Sobre Z,Software,2,908.58,1817.16
7689,2177,2023-01-17T16:19:04,190,A Ultra,Almacenamiento,1,651.41,651.41
7690,2177,2023-01-17T16:19:04,190,Respuesta Air,Componentes,1,1926.15,1926.15
7691,2177,2023-01-17T16:19:04,190,Mantener Elite,Ratones,1,110.06,110.06
7692,2177,2023-01-17T16:19:04,190,Amigo Lite,Almacenamiento,1,1005.93,1005.93
7693,2177,2023-01-17T16:19:04,190,Izquierda Z,Componentes,2,1497.48,2994.96
7694,2177,2023-01-17T16:19:04,190,Miedo Elite,Altavoces,1,1665.07,1665.07
14798,4186,2023-01-17T21:10:21,241,Investigación X,Accesorios,2,1000.35,2000.7
14799,4186,2023-01-17T21:10:21,241,Falta Max,Altavoces,1,928.86,928.86
14800,4186,2023-01-17T21:10:21,241,Tiempo Elite,Ratones,2,1916.75,3833.5
14801,4186,2023-01-17T21:10:21,241,Él Z,Portátiles,2,148.4,296.8
14802,4186,2023-01-17T21:10:21,241,Casi Elite,Ratones,1,343.89,343.89
17544,4966,2023-01-17T22:25:10,233,Origen Essential,Ratones,1,604.23,604.23
15021,4251,2023-01-18T01:15:09,233,Asunto Lite,Ratones,3,848.9,2546.7
15022,4251,2023-01-18T01:15:09,233,Frente X,Altavoces,1,384.59,384.59
15023,4251,2023-01-18T01:15:09,233,Diario Essential,Ratones,3,976.42,2929.2599999999998
15024,4251,2023-01-18T01:15:09,233,Dónde Plus,Componentes,2,288.15,576.3
15025,4251,2023-01-18T01:15:09,233,Peso Plus,Cámaras,1,185.37,185.37
15026,4251,2023-01-18T01:15:09,233,Fuentes Lite,Impresoras,2,1152.38,2304.76
20091,5699,2023-01-18T02:50:31,217,Frente X,Altavoces,2,384.59,769.18
20092,5699,2023-01-18T02:50:31,217,Material Pro,Altavoces,3,310.4,931.1999999999999
7234,2049,2023-01-18T03:51:55,176,Políticos Max,Auriculares,1,428.04,428.04
7235,2049,2023-01-18T03:51:55,176,Misma Ultra,Cámaras,1,1151.06,1151.06
7236,2049,2023-01-18T03:51:55,176,Razones Plus,Auriculares,2,1113.65,2227.3
7826,2214,2023-01-18T09:57:43,239,G Max,Ratones,3,821.11,2463.33
16802,4753,2023-01-18T22:10:20,190,Función Lite,Accesorios,3,927.68,2783.04
16803,4753,2023-01-18T22:10:20,190,Contra Air,Portátiles,2,472.99,945.98
10799,3069,2023-01-19T00:34:10,54,Su Max,Teclados,2,935.32,1870.64
10800,3069,2023-01-19T00:34:10,54,Grupos Air,Almacenamiento,2,988.52,1977.04
10801,3069,2023-01-19T00:34:10,54,Trabajadores Z,Portátiles,3,1886.38,5659.14
13828,3915,2023-01-19T07:30:29,36,Pie Z,Teclados,2,1835.76,3671.52
13829,3915,2023-01-19T07:30:29,36,Pp X,Portátiles,3,96.46,289.38
13830,3915,2023-01-19T07:30:29,36,Compañía Air,Portátiles,2,433.12,866.24
6814,1933,2023-01-19T11:19:05,245,Porque Ultra,Impresoras,2,573.16,1146.32
8106,2298,2023-01-19T14:41:53,109,Cosa Ultra,Smartphones,1,1800.22,1800.22
8107,2298,2023-01-19T14:41:53,109,Uso X,Tablets,2,110.66,221.32
5626,1598,2023-01-20T02:09:05,48,Económica Lite,Teclados,3,1378.36,4135.08
5627,1598,2023-01-20T02:09:05,48,Mediante Z,Altavoces,2,1623.81,3247.62
5628,1598,2023-01-20T02:09:05,48,Necesidad Air,Accesorios,3,723.33,2169.9900000000002
9100,2582,2023-01-20T03:58:16,90,Dicho Essential,Redes,3,1457.2,4371.6
9101,2582,2023-01-20T03:58:16,90,Visto Ultra,Smartphones,1,493.55,493.55
14676,4152,2023-01-20T09:12:08,216,Diferentes Ultra,Monitores,3,1445.35,4336.049999999999
14677,4152,2023-01-20T09:12:08,216,Quiere Elite,Auriculares,2,818.68,1637.36
14678,4152,2023-01-20T09:12:08,216,Sur Max,Componentes,3,1575.15,4725.450000000001
18756,5308,2023-01-20T18:47:19,220,Diciembre Ultra,Almacenamiento,2,1347.83,2695.66
18757,5308,2023-01-20T18:47:19,220,Ya X,Teclados,2,810.77,1621.54
18758,5308,2023-01-20T18:47:19,220,Amigos Elite,Teclados,2,445.48,890.96
18759,5308,2023-01-20T18:47:19,220,Visto Ultra,Smartphones,2,493.55,987.1
18760,5308,2023-01-20T18:47:19,220,Deben Essential,Smartphones,2,1060.06,2120.12
18761,5308,2023-01-20T18:47:19,220,Autoridades Lite,Smartphones,1,457.14,457.14
8856,2514,2023-01-20T22:29:46,85,Nivel Ultra,Altavoces,3,1266.45,3799.3500000000004
18197,5151,2023-01-21T09:27:04,124,Unidad Lite,Smartphones,3,621.94,1865.8200000000002
18198,5151,2023-01-21T09:27:04,124,Posible Elite,Accesorios,3,827.43,2482.29
18199,5151,2023-01-21T09:27:04,124,Realizar Elite,Portátiles,2,454.18,908.36
18200,5151,2023-01-21T09:27:04,124,Democracia Plus,Ratones,3,1899.72,5699.16
18201,5151,2023-01-21T09:27:04,124,Hijo X,Software,2,1160.05,2320.1
18202,5151,2023-01-21T09:27:04,124,Posibilidad Plus,Impresoras,2,38.15,76.3
14759,4174,2023-01-21T12:28:58,128,Trabajadores Z,Portátiles,2,1886.38,3772.76
8316,2357,2023-01-21T15:32:59,151,Produce Lite,Redes,3,1047.68,3143.04
1937,558,2023-01-21T16:01:53,164,Todo Essential,Auriculares,1,540.93,540.93
1938,558,2023-01-21T16:01:53,164,Su Max,Teclados,2,935.32,1870.64
1939,558,2023-01-21T16:01:53,164,Mejor X,Impresoras,3,1262.59,3787.7699999999995
13902,3934,2023-01-21T23:12:03,155,Naturaleza Air,Almacenamiento,2,995.97,1991.94
13903,3934,2023-01-21T23:12:03,155,Diferencia Max,Portátiles,2,849.61,1699.22
13904,3934,2023-01-21T23:12:03,155,Medio Ultra,Portátiles,1,1446.95,1446.95
13905,3934,2023-01-21T23:12:03,155,Aquellos Ultra,Auriculares,2,802.94,1605.88
13906,3934,2023-01-21T23:12:03,155,Cualquier Ultra,Cámaras,1,450.92,450.92
13907,3934,2023-01-21T23:12:03,155,Ciudad Essential,Cámaras,3,1741.02,5223.0599999999995
13859,3922,2023-01-22T01:15:26,41,Fuerzas Elite,Monitores,2,1143.99,2287.98
13860,3922,2023-01-22T01:15:26,41,Defensa Elite,Accesorios,2,1413.39,2826.78
18939,5360,2023-01-22T01:35:33,37,Horas Pro,Almacenamiento,1,881.84,881.84
18940,5360,2023-01-22T01:35:33,37,Próximo Pro,Altavoces,3,355.25,1065.75
12525,3550,2023-01-22T04:52:11,30,Empresa Max,Tablets,2,28.53,57.06
12526,3550,2023-01-22T04:52:11,30,Tuvo Ultra,Cámaras,1,656.28,656.28
12527,3550,2023-01-22T04:52:11,30,Tipos Max,Redes,1,262.24,262.24
12528,3550,2023-01-22T04:52:11,30,Centro Ultra,Portátiles,2,1885.43,3770.86
12529,3550,2023-01-22T04:52:11,30,Ex Plus,Accesorios,3,686.34,2059.02
12530,3550,2023-01-22T04:52:11,30,Económica Lite,Teclados,2,1378.36,2756.72
12918,3665,2023-01-22T05:20:26,176,Actual X,Redes,1,1493.86,1493.86
12919,3665,2023-01-22T05:20:26,176,Tales X,Portátiles,2,1696.5,3393.0
12920,3665,2023-01-22T05:20:26,176,Principal Max,Altavoces,1,310.2,310.2
12921,3665,2023-01-22T05:20:26,176,Misma Ultra,Cámaras,3,1151.06,3453.18
12922,3665,2023-01-22T05:20:26,176,Flores Z,Componentes,2,135.79,271.58
12923,3665,2023-01-22T05:20:26,176,Hoy X,Altavoces,3,751.97,2255.91
2031,585,2023-01-22T13:19:54,159,Mediante Z,Altavoces,2,1623.81,3247.62
2032,585,2023-01-22T13:19:54,159,Nuevo X,Ratones,1,1682.6,1682.6
11958,3388,2023-01-22T14:14:21,208,Ayer Essential,Tablets,2,1990.88,3981.76
591,172,2023-01-22T22:14:30,229,Vio Essential,Portátiles,1,335.16,335.16
16124,4551,2023-01-23T00:55:17,226,Secretario Air,Almacenamiento,1,1194.13,1194.13
16249,4589,2023-01-23T07:47:25,52,Ahí Z,Altavoces,2,904.96,1809.92
16250,4589,2023-01-23T07:47:25,52,Estas X,Teclados,3,1604.81,4814.43
16251,4589,2023-01-23T07:47:25,52,Tales X,Portátiles,2,1696.5,3393.0
16252,4589,2023-01-23T07:47:25,52,Haya Max,Redes,1,1771.96,1771.96
7973,2258,2023-01-23T14:50:05,232,Personas Air,Componentes,2,968.87,1937.74
7974,2258,2023-01-23T14:50:05,232,Buen Air,Almacenamiento,3,1940.66,5821.9800000000005
7975,2258,2023-01-23T14:50:05,232,Cualquier Ultra,Cámaras,2,450.92,901.84
7976,2258,2023-01-23T14:50:05,232,Tenían Air,Accesorios,3,341.06,1023.1800000000001
15392,4355,2023-01-24T05:04:08,75,Especie Plus,Cámaras,2,25.37,50.74
8092,2294,2023-01-24T07:02:17,147,Materia Max,Redes,2,892.32,1784.64
8093,2294,2023-01-24T07:02:17,147,Tribunal Air,Altavoces,1,1019.05,1019.05
8094,2294,2023-01-24T07:02:17,147,Cierto Max,Tablets,3,639.18,1917.54
16607,4695,2023-01-25T03:00:10,179,Tenía Air,Software,1,582.37,582.37
16608,4695,2023-01-25T03:00:10,179,Queda Lite,Portátiles,3,319.39,958.17
16609,4695,2023-01-25T03:00:10,179,Camino X,Accesorios,3,368.3,1104.9
19254,5450,2023-01-25T05:19:36,95,Derecha Pro,Cámaras,3,1025.85,3077.5499999999997
19255,5450,2023-01-25T05:19:36,95,Color Essential,Accesorios,3,1067.01,3201.0299999999997
19256,5450,2023-01-25T05:19:36,95,Ejército Elite,Portátiles,3,213.39,640.17
13559,3839,2023-01-25T07:02:42,222,Sentido X,Altavoces,3,503.0,1509.0
13560,3839,2023-01-25T07:02:42,222,Cinco Air,Tablets,1,39.36,39.36
13561,3839,2023-01-25T07:02:42,222,Visto Ultra,Smartphones,2,493.55,987.1
13562,3839,2023-01-25T07:02:42,222,Señor Lite,Impresoras,1,1183.27,1183.27
4741,1342,2023-01-25T15:50:54,79,Enfermedad Air,Software,2,199.21,398.42
4742,1342,2023-01-25T15:50:54,79,Tema Max,Software,1,129.35,129.35
4743,1342,2023-01-25T15:50:54,79,Otro Z,Monitores,2,1551.53,3103.06
2045,589,2023-01-25T16:14:41,176,Dios Z,Teclados,2,993.8,1987.6
2046,589,2023-01-25T16:14:41,176,Entonces Z,Accesorios,3,1940.2,5820.6
2047,589,2023-01-25T16:14:41,176,Soy Lite,Portátiles,1,287.85,287.85
2048,589,2023-01-25T16:14:41,176,Clase Pro,Auriculares,1,535.32,535.32
7963,2255,2023-01-25T21:57:23,12,Importantes Essential,Monitores,3,1066.52,3199.56
7964,2255,2023-01-25T21:57:23,12,Jorge Max,Smartphones,1,1527.39,1527.39
7965,2255,2023-01-25T21:57:23,12,Reforma Max,Software,1,179.87,179.87
16262,4593,2023-01-26T03:39:15,217,Porque Ultra,Impresoras,1,573.16,573.16
16263,4593,2023-01-26T03:39:15,217,Período Max,Monitores,3,1702.07,5106.21
16264,4593,2023-01-26T03:39:15,217,Realizar Elite,Portátiles,2,454.18,908.36
16265,4593,2023-01-26T03:39:15,217,Calle Plus,Monitores,1,1896.63,1896.63
16266,4593,2023-01-26T03:39:15,217,Último Ultra,Redes,1,1093.48,1093.48
1791,517,2023-01-26T06:32:27,176,Fuera Air,Teclados,1,1142.51,1142.51
1792,517,2023-01-26T06:32:27,176,Sentido X,Altavoces,3,503.0,1509.0
1793,517,2023-01-26T06:32:27,176,Entre Essential,Auriculares,1,1197.17,1197.17
1794,517,2023-01-26T06:32:27,176,Economía Max,Accesorios,2,1740.5,3481.0
1795,517,2023-01-26T06:32:27,176,Ejemplo Lite,Cámaras,2,71.0,142.0
1796,517,2023-01-26T06:32:27,176,Mañana Ultra,Cámaras,1,1327.25,1327.25
17804,5036,2023-01-26T06:40:30,58,Mano Z,Componentes,3,1276.86,3830.58
17805,5036,2023-01-26T06:40:30,58,Misma Ultra,Cámaras,2,1151.06,2302.12
16421,4639,2023-01-26T12:25:26,123,Actitud Air,Teclados,3,1968.02,5904.0599999999995
18390,5202,2023-01-26T18:26:34,216,Cantidad Elite,Teclados,3,477.38,1432.1399999999999
18391,5202,2023-01-26T18:26:34,216,Sí Elite,Cámaras,3,1337.58,4012.74
9745,2761,2023-01-26T20:01:21,109,Plan Z,Auriculares,1,1852.26,1852.26
9746,2761,2023-01-26T20:01:21,109,Esas Pro,Portátiles,1,655.31,655.31
9747,2761,2023-01-26T20:01:21,109,Tuvo Ultra,Cámaras,3,656.28,1968.84
9748,2761,2023-01-26T20:01:21,109,Hubiera Ultra,Redes,3,809.21,2427.63
14498,4103,2023-01-27T15:34:18,208,Tendrá Pro,Auriculares,2,1755.3,3510.6
14499,4103,2023-01-27T15:34:18,208,Cantidad Elite,Teclados,2,477.38,954.76
14500,4103,2023-01-27T15:34:18,208,Sector Elite,Monitores,2,901.86,1803.72
14501,4103,2023-01-27T15:34:18,208,Precio Lite,Redes,1,253.09,253.09
14502,4103,2023-01-27T15:34:18,208,Hacia Ultra,Altavoces,2,673.38,1346.76
18840,5332,2023-01-28T00:22:36,186,Distintos Ultra,Impresoras,1,536.64,536.64
18841,5332,2023-01-28T00:22:36,186,Asunto Lite,Ratones,1,848.9,848.9
18842,5332,2023-01-28T00:22:36,186,Así Lite,Portátiles,2,465.8,931.6
18843,5332,2023-01-28T00:22:36,186,Era Lite,Redes,2,1427.67,2855.34
18844,5332,2023-01-28T00:22:36,186,Salida Lite,Accesorios,3,973.83,2921.4900000000002
8277,2345,2023-01-28T09:59:41,76,Padre Lite,Impresoras,3,1377.89,4133.67
8278,2345,2023-01-28T09:59:41,76,Grupos Air,Almacenamiento,3,988.52,2965.56
8279,2345,2023-01-28T09:59:41,76,Salida Lite,Accesorios,2,973.83,1947.66
8280,2345,2023-01-28T09:59:41,76,Nuestros Ultra,Tablets,2,126.67,253.34
12736,3610,2023-01-28T10:27:45,126,Principios X,Ratones,2,1471.91,2943.82
12737,3610,2023-01-28T10:27:45,126,Crecimiento X,Portátiles,1,1283.59,1283.59
12738,3610,2023-01-28T10:27:45,126,Amor Ultra,Ratones,2,1133.13,2266.26
12739,3610,2023-01-28T10:27:45,126,Desde Lite,Ratones,1,1439.52,1439.52
12740,3610,2023-01-28T10:27:45,126,Así Lite,Portátiles,1,465.8,465.8
17750,5021,2023-01-28T16:59:07,242,Visita Ultra,Auriculares,2,1817.23,3634.46
17751,5021,2023-01-28T16:59:07,242,Diferentes Ultra,Monitores,3,1445.35,4336.049999999999
17752,5021,2023-01-28T16:59:07,242,Vuelta Ultra,Tablets,3,169.41,508.23
17753,5021,2023-01-28T16:59:07,242,Sí Elite,Cámaras,1,1337.58,1337.58
17754,5021,2023-01-28T16:59:07,242,Crecimiento X,Portátiles,2,1283.59,2567.18
1920,554,2023-01-28T19:55:40,177,General Lite,Teclados,2,734.79,1469.58
1921,554,2023-01-28T19:55:40,177,Médico Elite,Almacenamiento,2,297.83,595.66
1922,554,2023-01-28T19:55:40,177,Casos X,Auriculares,3,452.63,1357.8899999999999
1923,554,2023-01-28T19:55:40,177,Profesional Air,Almacenamiento,3,1628.99,4886.97
1924,554,2023-01-28T19:55:40,177,Como X,Ratones,1,164.18,164.18
1925,554,2023-01-28T19:55:40,177,Ex Plus,Accesorios,3,686.34,2059.02
7787,2201,2023-01-29T01:33:14,27,Autoridades Lite,Smartphones,3,457.14,1371.42
21071,5987,2023-01-29T02:37:31,148,Flores Z,Componentes,2,135.79,271.58
21072,5987,2023-01-29T02:37:31,148,Tales X,Portátiles,2,1696.5,3393.0
21073,5987,2023-01-29T02:37:31,148,Político X,Cámaras,1,148.46,148.46
21074,5987,2023-01-29T02:37:31,148,Posible Elite,Accesorios,3,827.43,2482.29
21075,5987,2023-01-29T02:37:31,148,Ante Elite,Ratones,3,314.07,942.21
21076,5987,2023-01-29T02:37:31,148,Material Pro,Altavoces,2,310.4,620.8
2550,731,2023-01-29T03:57:27,190,Noche X,Altavoces,1,177.8,177.8
2551,731,2023-01-29T03:57:27,190,Estas X,Teclados,1,1604.81,1604.81
2552,731,2023-01-29T03:57:27,190,Banco Lite,Almacenamiento,2,486.19,972.38
4417,1252,2023-01-29T22:18:34,153,Joven Lite,Impresoras,3,100.57,301.71
4418,1252,2023-01-29T22:18:34,153,Esta Lite,Monitores,1,147.21,147.21
4419,1252,2023-01-29T22:18:34,153,Puerta Air,Accesorios,1,1337.0,1337.0
4420,1252,2023-01-29T22:18:34,153,Entonces Z,Accesorios,1,1940.2,1940.2
4421,1252,2023-01-29T22:18:34,153,Falta Max,Altavoces,1,928.86,928.86
4088,1162,2023-01-29T23:50:49,153,Cultural Elite,Tablets,3,1435.21,4305.63
4089,1162,2023-01-29T23:50:49,153,Mayo Lite,Auriculares,3,323.91,971.73
4090,1162,2023-01-29T23:50:49,153,Todos Lite,Cámaras,1,797.57,797.57
4110,1167,2023-01-30T11:23:11,24,Cuadro Ultra,Redes,3,1012.63,3037.89
4111,1167,2023-01-30T11:23:11,24,Jefe Lite,Accesorios,1,1908.73,1908.73
2303,658,2023-01-30T13:06:15,35,Cuya Ultra,Monitores,2,687.26,1374.52
2304,658,2023-01-30T13:06:15,35,Pueblo Essential,Tablets,2,131.3,262.6
2305,658,2023-01-30T13:06:15,35,Visita Ultra,Auriculares,2,1817.23,3634.46
2306,658,2023-01-30T13:06:15,35,Medidas Air,Almacenamiento,1,1413.76,1413.76
2177,620,2023-01-31T11:46:35,240,U X,Cámaras,2,925.58,1851.16
2178,620,2023-01-31T11:46:35,240,Materia Max,Redes,2,892.32,1784.64
2179,620,2023-01-31T11:46:35,240,Nada Pro,Componentes,3,1148.12,3444.3599999999997
2180,620,2023-01-31T11:46:35,240,Sola Air,Redes,2,731.74,1463.48
10965,3109,2023-01-31T16:11:55,249,Dónde Plus,Componentes,3,288.15,864.4499999999999
4901,1392,2023-01-31T17:30:50,25,Tengo Lite,Ratones,2,1858.48,3716.96
4902,1392,2023-01-31T17:30:50,25,Serán X,Teclados,1,1155.58,1155.58
4903,1392,2023-01-31T17:30:50,25,Sido Essential,Accesorios,2,1271.15,2542.3
8741,2482,2023-01-31T18:36:37,162,Años Lite,Teclados,1,1014.5,1014.5
8742,2482,2023-01-31T18:36:37,162,Sur Max,Componentes,2,1575.15,3150.3
1435,416,2023-02-01T20:44:38,186,Llegado Max,Ratones,2,1795.43,3590.86
1436,416,2023-02-01T20:44:38,186,Mayoría Air,Auriculares,3,331.54,994.6200000000001
1437,416,2023-02-01T20:44:38,186,Tribunal Air,Altavoces,1,1019.05,1019.05
13849,3920,2023-02-02T04:20:43,5,Vino Z,Teclados,1,878.41,878.41
13850,3920,2023-02-02T04:20:43,5,Aunque Z,Monitores,3,1659.12,4977.36
13851,3920,2023-02-02T04:20:43,5,Parte Elite,Almacenamiento,3,1993.91,5981.7300000000005
13852,3920,2023-02-02T04:20:43,5,Casi Elite,Ratones,2,343.89,687.78
13853,3920,2023-02-02T04:20:43,5,Permite Elite,Altavoces,2,1929.17,3858.34
13854,3920,2023-02-02T04:20:43,5,Casi Elite,Ratones,2,343.89,687.78
18996,5376,2023-02-02T04:46:08,98,Da Z,Altavoces,3,1259.61,3778.83
18997,5376,2023-02-02T04:46:08,98,Ejemplo Lite,Cámaras,2,71.0,142.0
18998,5376,2023-02-02T04:46:08,98,Función Lite,Accesorios,2,927.68,1855.36
18999,5376,2023-02-02T04:46:08,98,Título Pro,Almacenamiento,1,822.6,822.6
19000,5376,2023-02-02T04:46:08,98,Victoria Lite,Componentes,2,1513.59,3027.18
496,147,2023-02-02T05:02:35,85,Hecho Pro,Auriculares,2,1095.71,2191.42
497,147,2023-02-02T05:02:35,85,Posible Elite,Accesorios,1,827.43,827.43
498,147,2023-02-02T05:02:35,85,Animales Max,Tablets,3,639.57,1918.71
499,147,2023-02-02T05:02:35,85,Metros Max,Accesorios,2,1238.73,2477.46
2373,676,2023-02-02T07:44:18,128,Trabajo Elite,Impresoras,3,129.85,389.54999999999995
2374,676,2023-02-02T07:44:18,128,Tales X,Portátiles,2,1696.5,3393.0
18775,5313,2023-02-02T08:28:52,64,Contenido Pro,Portátiles,2,585.87,1171.74
6144,1741,2023-02-02T14:42:14,173,Sola Air,Redes,2,731.74,1463.48
6145,1741,2023-02-02T14:42:14,173,Les Max,Componentes,3,1374.73,4124.1900000000005
6146,1741,2023-02-02T14:42:14,173,Qué Ultra,Almacenamiento,3,1960.68,5882.04
6147,1741,2023-02-02T14:42:14,173,Miedo Elite,Altavoces,1,1665.07,1665.07
6148,1741,2023-02-02T14:42:14,173,Título Pro,Almacenamiento,2,822.6,1645.2
13734,3891,2023-02-02T16:42:01,105,Autoridades Lite,Smartphones,3,457.14,1371.42
13735,3891,2023-02-02T16:42:01,105,Viaje Max,Ratones,1,935.41,935.41
13736,3891,2023-02-02T16:42:01,105,Mismos Lite,Software,1,1480.19,1480.19
13737,3891,2023-02-02T16:42:01,105,Color Essential,Accesorios,3,1067.01,3201.0299999999997
66,22,2023-02-02T17:42:12,116,Años Lite,Teclados,1,1014.5,1014.5
67,22,2023-02-02T17:42:12,116,Ejemplo Lite,Cámaras,3,71.0,213.0
68,22,2023-02-02T17:42:12,116,Grande Pro,Accesorios,3,1740.69,5222.07
69,22,2023-02-02T17:42:12,116,González Elite,Tablets,1,1162.04,1162.04
70,22,2023-02-02T17:42:12,116,Esta Lite,Monitores,3,147.21,441.63
12504,3545,2023-02-02T20:36:41,221,Familia Essential,Auriculares,1,146.88,146.88
12505,3545,2023-02-02T20:36:41,221,Viejo Plus,Tablets,3,1937.72,5813.16
12506,3545,2023-02-02T20:36:41,221,Calle Plus,Monitores,2,1896.63,3793.26
12507,3545,2023-02-02T20:36:41,221,Sobre Z,Software,2,908.58,1817.16
14019,3965,2023-02-02T22:41:16,238,Produce Lite,Redes,3,1047.68,3143.04
14020,3965,2023-02-02T22:41:16,238,Formación X,Software,2,1427.17,2854.34
14021,3965,2023-02-02T22:41:16,238,Tema Max,Software,3,129.35,388.04999999999995
14022,3965,2023-02-02T22:41:16,238,Principios X,Ratones,2,1471.91,2943.82
14023,3965,2023-02-02T22:41:16,238,Frente X,Altavoces,3,384.59,1153.77
14024,3965,2023-02-02T22:41:16,238,Quiere Elite,Auriculares,3,818.68,2456.04
8323,2359,2023-02-02T22:53:31,82,Objetivo Air,Smartphones,1,144.12,144.12
8324,2359,2023-02-02T22:53:31,82,Mismos Lite,Software,3,1480.19,4440.57
8325,2359,2023-02-02T22:53:31,82,Última Essential,Smartphones,1,205.84,205.84
8326,2359,2023-02-02T22:53:31,82,Mismos Lite,Software,2,1480.19,2960.38
8327,2359,2023-02-02T22:53:31,82,Entrada X,Impresoras,1,1508.05,1508.05
17744,5019,2023-02-03T00:57:16,233,Estado Plus,Cámaras,2,746.4,1492.8
17745,5019,2023-02-03T00:57:16,233,Existencia Lite,Ratones,3,1907.32,5721.96
17746,5019,2023-02-03T00:57:16,233,Título Pro,Almacenamiento,1,822.6,822.6
17747,5019,2023-02-03T00:57:16,233,Ante Elite,Ratones,1,314.07,314.07
17748,5019,2023-02-03T00:57:16,233,Tenía Air,Software,1,582.37,582.37
21025,5974,2023-02-03T07:27:45,68,Al Lite,Altavoces,1,1551.17,1551.17
21026,5974,2023-02-03T07:27:45,68,Edad Pro,Monitores,2,547.45,1094.9
6128,1737,2023-02-03T09:16:51,49,América X,Componentes,1,1775.64,1775.64
6129,1737,2023-02-03T09:16:51,49,Después Essential,Tablets,2,577.64,1155.28
6130,1737,2023-02-03T09:16:51,49,Cómo Lite,Accesorios,3,1961.82,5885.46
10421,2964,2023-02-03T12:01:55,118,Carlos Pro,Monitores,2,161.22,322.44
10422,2964,2023-02-03T12:01:55,118,Ministro Pro,Accesorios,2,1495.11,2990.22
10423,2964,2023-02-03T12:01:55,118,Pueblo Essential,Tablets,2,131.3,262.6
10424,2964,2023-02-03T12:01:55,118,Lenguaje Pro,Almacenamiento,2,1254.55,2509.1
10425,2964,2023-02-03T12:01:55,118,Luego Lite,Tablets,1,967.89,967.89
19965,5659,2023-02-03T15:27:51,26,Precios Air,Impresoras,3,457.36,1372.08
19966,5659,2023-02-03T15:27:51,26,Opinión Lite,Auriculares,2,462.91,925.82
19967,5659,2023-02-03T15:27:51,26,Actitud Air,Teclados,2,1968.02,3936.04
19968,5659,2023-02-03T15:27:51,26,Dios Z,Teclados,3,993.8,2981.3999999999996
2141,611,2023-02-03T21:23:25,122,Entrar X,Altavoces,3,1765.27,5295.8099999999995
2142,611,2023-02-03T21:23:25,122,Base Air,Auriculares,2,1109.51,2219.02
2143,611,2023-02-03T21:23:25,122,Artículo Lite,Accesorios,3,1803.4,5410.200000000001
2144,611,2023-02-03T21:23:25,122,Tipo Lite,Ratones,2,862.93,1725.86
2145,611,2023-02-03T21:23:25,122,Opinión Lite,Auriculares,1,462.91,462.91
2146,611,2023-02-03T21:23:25,122,Director Pro,Impresoras,2,589.6,1179.2
